64 4.2323167 0.728 0.01 48
-1.580896174488447 -1.636701693077077 -1.840692173490257 -0.178827077238902 -0.2725281324601364 0.001509691148667713
-1.626419634618938 -1.625781085961363 -0.6889682697831503 0.09299721793588721 0.1847439443934427 -0.2083282723689715
-1.892479972175111 -1.598713665898464 0.3973889014223115 0.05999795601810145 0.002345839618278812 -0.117926515260104
-1.490274200361577 -1.910677533996113 1.356833311972958 0.019012922693187 -0.1359877825309302 -0.1912605421799574
-1.615233423191715 -0.4761841218800263 -1.116372448215188 -0.002305510188079489 0.008224360369940776 0.05342173534489905
-1.430237912203465 -0.6127852800181092 -0.1191482667149801 0.218527691771135 -0.1447113784290524 0.2002545997924443
-1.178633569687801 -0.591031371778128 0.9305090516732407 0.1559580919025494 0.1650924283804106 -0.01219289149140105
-1.253276858282972 -0.6929164930166075 2.022255324627629 -0.009650521584296853 0.1664223495121233 0.1112793591490749
-1.896350172605675 0.5734984244198932 -1.97183416177967 0.035049902582883 -0.04996412663829975 -0.09887809897898808
-1.772121873259574 0.5723226104848816 -0.9035630558893473 -0.2401937005689492 0.06334757966896504 -0.1977079891339841
-1.460685279043081 0.448424982610979 0.163409491729463 0.02640339736633095 -0.1108138937767824 -0.1021282129960881
-1.771902376932315 0.1725453335290288 1.250335396971606 0.03808147834141454 -0.02651423902727995 -0.03873437996659154
-1.690115869485219 1.613855688524744 -1.158999552528552 0.05736678190808413 0.1126502242739535 0.08070402553248354
-1.12577649711442 1.18098224793861 -0.3743532067017599 0.1750271214638489 -0.4987186595884048 0.01589460052361391
-1.696344537381404 1.373121314432587 0.7515732584873768 0.0738523895487852 -0.2306435843727767 0.1766978167659988
-1.399280777178768 1.46605992832177 1.866869565120936 -0.1161627421611127 -0.006971086250804885 0.07250899374478577
-0.4816053781985765 -1.434750082699342 -1.567299013908952 0.1155261988935768 0.1240890294699423 -0.05183102561132767
-0.6347809536100213 -2.088199364891626 -0.653935903577183 0.06913451127452035 -0.1074793624827964 -0.1012671122367045
-0.6482516831291218 -1.211333464696867 0.2651831045172634 0.03872719860222668 0.1105568268807158 -0.07964710654131352
-0.6455522926330306 -1.260843901227982 1.314999922995857 -0.002176518720841605 -0.08826553339160841 0.109448787051568
-0.4971210342614955 -0.3488962115325508 -1.623829987322237 0.001157548930912805 0.02687026187728558 0.2069287432596044
-0.6818447600126779 -0.9783888625861065 -0.7476926260319012 0.02392338751730607 -0.1062733045299464 -0.3740336677349763
-0.2601180770038998 -0.1744856695723206 0.3639691558092608 0.117576413479555 0.0666193877327385 -0.0008135848080901248
-0.247465696082056 -0.3342983185670528 1.448939782898005 0.08848778573189783 -0.1017278111309746 -0.2099543928136332
-0.8847186808648584 0.6908304774798728 -1.457988211918365 -0.2172629563076343 0.1686248127472671 0.1254763500782191
-0.6183253858303561 0.1881758247909144 -0.506878741814372 -0.03073240158653553 -0.1054836764437746 -0.07761037294209072
-0.5320100480717651 0.9171895500045766 0.4850286676781297 -0.1828404265215505 0.2484925665968567 -0.1920709694085578
-0.8493999381089634 0.5285059226119189 1.663846428564193 -0.1194001368421308 -0.003724598564539048 0.06804762777321635
-0.6874577294536848 1.757256408538655 -1.638361531424437 0.1090249446755934 0.2086114512301994 0.17860729196622
-0.1001294856252959 1.258401457039385 -0.6511579968876603 -0.1388055037002609 0.06617523997487897 0.09277352148963716
-0.6886211990364689 2.005080746124539 0.4725896586004486 -0.02410268743831221 0.3222536634520675 0.1062752365534165
-0.3018393996821209 1.802144595538414 1.40077082893377 -0.1546190361889813 0.08879283290743617 0.09952266185108512
0.4188615437948635 -1.822574647954556 -1.264161032975378 -0.1283242476154113 -0.01462161993639547 0.09153171023032219
0.3988027759896361 -1.592957510499383 -0.03760939139117049 -0.001185634323954235 0.03283663672412866 0.2326607692087913
0.1232891463707909 -1.664209022415123 0.9383611429793584 -0.06533219386396139 0.03335785040075107 -0.02386421347268209
0.4087248648038315 -1.439883832050768 1.888602683078895 -0.1125940726128293 -0.1519325918419842 -0.1301060016976543
0.5309842503560389 -0.7207435032523174 -1.439257217753252 0.03999737613017858 0.04632581689688225 0.3212804325643857
0.4350170566902566 -0.5605730169357686 -0.4328165699601919 -0.1714444936774867 -0.07447360280880308 0.1339438934191384
0.6806468342675311 -0.6321988832282818 0.5648197981514215 -0.1753760906556392 0.07994483756659682 -0.06999291838260122
0.7042502098125046 -0.3716808743512667 1.513886238343563 0.2015765819417969 -0.18388843737783 -0.04804155428886001
0.2550554486768579 0.2678243819292883 -1.944810328118757 -0.1091153629410306 0.02477527887756743 -0.2337571096168453
0.5359957563825856 0.514072066072358 -0.9592084982930844 0.06869820535546287 -0.2496640694016557 -0.2144699075585985
0.6446141184228976 0.3622798689917405 0.135292722504933 0.05834628422493762 -0.1159655256642936 -0.1079380698962038
0.1822978138293307 0.8106845956359741 1.251195114877417 0.1177901118255945 -0.01598337982654094 -0.02171391268606038
0.5936004374357753 1.217144282457142 -2.056125528005492 0.1188102418161989 -0.2329307911579507 -0.1558433681105959
0.8758963502575212 1.688363487473223 -0.6620827698387202 0.1630602922691715 0.0211104079941504 0.2195814962622343
