64 4.2323167 0.728 0.01 48
-1.621572482275783 -1.557932160952924 -1.558883247932993 -0.1353954408761518 0.07704007064468352 0.1016351203489612
-1.609898439227091 -1.58809034905479 -0.5314737610899933 -0.09109189878625562 0.006017042262941643 -0.01344774518475404
-1.571682993599361 -1.563959960678365 0.4924718756906206 0.04856693597211244 0.05341963534443007 -0.134065255248564
-1.630341988696561 -1.553214296159637 1.582933642708257 -0.1495572423770667 0.150217453005292 -0.01932998938502288
-1.560798842535959 -0.5770658606512403 -1.58854819694719 0.0876374624256078 -0.156398553640849 0.0006497780781725258
-1.561399231792082 -0.5571312719284741 -0.4859186224317088 0.115407321259641 -0.1043280312932143 0.1271734827337069
-1.546824896867285 -0.5751741670792242 0.4888434742004934 0.1459334872395278 -0.1575227732671933 -0.115395824217061
-1.581397979239516 -0.488354300063794 1.577087117368603 0.02082792346705264 0.1438902960838986 -0.0466927352899747
-1.615838058508845 0.5183107036131599 -1.631740353702746 -0.1311573432318553 -0.05134323553041648 -0.1808331233004148
-1.609888412023419 0.5217149594507917 -0.5289069002512776 -0.06086123523085828 -0.02463170308594442 -0.02024966408901076
-1.611836420587123 0.4989274714209715 0.5031915602071454 -0.0964542898195197 -0.1310816210276356 -0.1073556740658397
-1.589235398103846 0.5103086030226394 1.541268275524807 -0.007225299172746576 -0.03902190336400763 -0.188213341575674
-1.551239995586223 1.591646505950518 -1.569326287043761 0.1421607813443878 0.02105317106522694 0.0757682162087053
-1.613287703260707 1.632945836819074 -0.4895791768458668 -0.07101008993254547 0.1655001248403646 0.1602662723913891
-1.619042766702701 1.568698545743264 0.5543663432261398 -0.08962010943222355 -0.07511225079919098 0.1016330232074185
-1.563470880331006 1.628530875347155 1.583787439387407 0.0987578284517683 0.1608846504124504 0.0001237747907891862
-0.4948273868265204 -1.570654531886174 -1.602561722576828 0.1314702820302455 0.07474282586194224 -0.05231251903820632
-0.5197478503725799 -1.552822704768459 -0.4955964267144492 0.02635794446379656 0.1158291484634775 0.09288966738833597
-0.5258382002227427 -1.580622404666973 0.4889292932047159 0.01948959196775444 0.02024742851790355 -0.1239639377043593
-0.5538452329483607 -1.559107542087666 1.579658248953258 -0.1052809092408478 0.1094258887765893 -0.04288067115100905
-0.5573733286896292 -0.5246731497787033 -1.56571251082512 -0.08889979479796055 0.02727261100306849 0.07052877504367609
-0.5097523998633037 -0.5414007589000378 -0.5309193378079105 0.07675455249368304 -0.03227814251243279 0.002090769644323371
-0.526159225556813 -0.501713394951078 0.5317282032705324 0.01265491829252902 0.1170088625579159 -0.009843394832126732
-0.5364576736149006 -0.5296837154300285 1.54521571997067 -0.01778586715625896 0.01440066535344157 -0.1468807898822201
-0.5733154438306722 0.5487736435938217 -1.539717954645743 -0.1790950927222685 0.08707309130679537 0.1518162312671549
-0.5206589581568383 0.5156530287880586 -0.5543720073861359 0.0104035799148061 -0.06118798502420522 -0.05785703072140549
-0.5271356118398649 0.5714318341929689 0.5561276172614293 0.005472654477384728 0.1238529941405026 0.08218191756001805
-0.5229816648317609 0.5637420559329533 1.566848740302272 0.02569928358045781 0.1398546614471918 -0.05084378226795137
-0.5258157307447184 1.630461436066001 -1.575465804067234 0.01312872475775386 0.1685766952705686 0.05442839204397668
-0.5329834874738136 1.563521409480626 -0.5200916559901578 -0.0286996006623663 -0.08519621504910899 0.04470076813178128
-0.484519099264144 1.541008358811975 0.56087876012376 0.1515972065466415 -0.1330967882241806 0.1307065413707173
-0.4959871481014908 1.625077785133157 1.614755593995227 0.1228050874535993 0.1579152980303469 0.1142689543524602
0.5597536168823009 -1.586534683276151 -1.577187254917215 0.09993323467106036 0.004635566798633375 0.04558775048128444
0.5230067934968936 -1.631959035097243 -0.4898990231398086 -0.02806241924552998 -0.164485773503341 0.1469692010574045
0.5355801083602993 -1.617707736465412 0.5334476518207806 0.005171539783223743 -0.1118421905289135 0.02726098558999778
0.5292022897715926 -1.601979682168067 1.575459744515701 -0.0006225604934234108 -0.05078042562435735 -0.03860635818178228
0.5342403714059392 -0.5174479627262552 -1.573090801589606 0.01756765708053537 0.05278927593917482 0.05363644835956739
0.5289205703423473 -0.5797043463569437 -0.5506712585892355 0.0175838947210563 -0.2147122171864275 -0.06561904866195509
0.498708405999047 -0.5243950841669234 0.5678465409139997 -0.1170426621231849 0.0003525858264145387 0.1528589330563194
0.5599566756164668 -0.5030136994671979 1.622385163558172 0.1161715454357625 0.08539937158183133 0.1443763294731552
0.5043118501883633 0.561047000056429 -1.570890735140306 -0.1147402942013137 0.1221363433083855 0.0294273045112319
0.4918404960507852 0.4788976576898717 -0.5730220272101143 -0.1247870041105217 -0.2015955571758735 -0.1576360719423219
0.5549209095459025 0.5033653228532045 0.4909640325842281 0.0887751435454372 -0.09370112781438909 -0.1662949201490404
0.5427431650508053 0.5132669736122921 1.547281152939762 0.04849856268545769 -0.04913738139933059 -0.1569748043752232
0.4988965651229816 1.589353200632548 -1.617535164724018 -0.1024440581336556 0.01935228764960377 -0.1228436171623205
0.5101457054835693 1.602605331951731 -0.5332989505789698 -0.06072934310741541 0.02593303524355742 -0.04133465752506384
0.5169504710868643 1.580962554764271 0.4848650310292127 -0.01498190430149209 -0.03908136498687756 -0.1691164160941045
0.5212988195342604 1.576530412362054 1.557106865688441 -0.01471577853143378 -0.04967504756104142 -0.1330924874225608
1.551749993077541 -1.550737191531722 -1.581353344238724 -0.1187830906749208 0.1290380997449882 0.03641605428044764
1.559765210404989 -1.577095098746156 -0.4970113013028641 -0.1074786465065891 0.04829198532549175 0.1012729081420451
1.543225406351094 -1.632266721499407 0.4998015899592169 -0.1549917985161718 -0.1335265219644858 -0.08749444084446151
1.607831349661346 -1.622988762660474 1.609121167744961 0.05379361927682502 -0.1439097699552426 0.07736693211422357
1.607518358814524 -0.5255644724833958 -1.610536628560459 0.08673795987926751 0.01935075083893946 -0.07919429139879919
1.635991309248552 -0.5025370130842024 -0.5258711991180552 0.189365897962784 0.08923384349537297 0.0008159717225396967
1.561870053655704 -0.5160426849486259 0.5222240519994209 -0.09560018513112239 0.05073166926248992 -0.02104627364692465
1.597711592563501 -0.5503048616547622 1.601348314294288 0.05132195217089044 -0.09797204178286147 0.04031311898104175
1.544323749290144 0.5062772994371459 -1.538021362070326 -0.1731879915051515 -0.09735287240204439 0.1913856850599238
1.622923167014553 0.5101919457104538 -0.4886121191015298 0.1107024288830809 -0.05508123568721351 0.1722645973791742
1.570674431303776 0.5725813995701177 0.5544616036158274 -0.05738988061473538 0.183085033395462 0.08142037571322355
1.58121980266752 0.502131471480904 1.545069041426039 -0.01701009445089369 -0.1115415358608204 -0.1299158716429799
1.626278918931551 1.540702800304782 -1.555256434149798 0.1516178391286468 -0.1738455653684719 0.09784883631745214
1.631363193397008 1.592034915691931 -0.5557121203243794 0.1403888808657629 0.01648355937878999 -0.07723269625153804
1.622291903716534 1.629767168297524 0.550394993454313 0.1093089021058566 0.136117658248245 0.06935850235447882
1.589939677638904 1.571411097588108 1.576914840074823 0.01263730075208327 -0.07771384880634097 -0.02287418590242674
