64 4.2323167 0.728 0.01 48
-1.622922552465158 -1.557191603410347 -1.557876821851491 -0.1346209774655105 0.07093307275868205 0.0996120719355528
-1.610807309289546 -1.588023590829662 -0.5316105554052003 -0.0906809196778417 0.007365000231082547 -0.01392273377076702
-1.571206338107941 -1.56345407147529 0.4911427805961334 0.04674195493020416 0.04763011218826168 -0.1317081074884804
-1.631817353104247 -1.551706794588821 1.582739241457181 -0.1454265444581991 0.1512996426627548 -0.01955513269516197
-1.55993660299679 -0.5786007875537129 -1.588539059480671 0.08475407500398813 -0.1504553060773339 0.001166690428172201
-1.560240521199772 -0.5581663050208727 -0.4846824092471954 0.1163512362506231 -0.1026410555191158 0.1198974701207074
-1.545378274107113 -0.5767261816531033 0.4877250638887702 0.14335625997538 -0.1527715650466966 -0.1081106820146656
-1.581191340580204 -0.4869326425786056 1.576618256831545 0.02049799802136322 0.1403634399151946 -0.04707020269607341
-1.617156161548136 0.517794038193979 -1.633545859830609 -0.1324795046738455 -0.05198997522065457 -0.1802629364768116
-1.610475414415588 0.5214718779532079 -0.5291221327697482 -0.05645679314507388 -0.02397865100480885 -0.02284327681326978
-1.61279711307227 0.4976136672893556 0.5021183029234112 -0.09567416654015781 -0.131683331842616 -0.1072957482206433
-1.58930652922012 0.5099430414957351 1.53938817951747 -0.006994583668545875 -0.03399153136346419 -0.1877951325695135
-1.549823882075609 1.591857691267083 -1.568567503295055 0.1410264373316995 0.02117538334925241 0.07599378861670691
-1.613972867751207 1.634585124449266 -0.4879786621984466 -0.06591590570971036 0.1622994461437666 0.1598373189109428
-1.619911854321283 1.567947215566148 0.5553801649384147 -0.0840953004047981 -0.07517413733212672 0.1011225146831607
-1.562483340800495 1.630133752242307 1.58379727699329 0.09874767073532888 0.1596857057409753 0.001873973331624467
-0.4935186801135588 -1.569903054074343 -1.603078559664969 0.1302587047476204 0.07557134091048731 -0.05104945875825821
-0.519491473761478 -1.551680868759442 -0.4946980971996701 0.02489633692438527 0.1124819203193027 0.08664045745917909
-0.5256398385941362 -1.580423487663859 0.4877185708157649 0.02018823097050272 0.01953244139079797 -0.1180460800507695
-0.5548990219365811 -1.558017990409232 1.579223218811627 -0.105477285053939 0.1084648724019726 -0.04413280196553974
-0.5582437208781065 -0.5243946499435532 -1.565017602010894 -0.08510177560695424 0.02845206816057411 0.06843154379802562
